bullwaves_user,bullwaves_id,from_affiliate_id,to_affiliate_id,comment,created_on,created_by,admin_only,affiliateid
bullwaves-115199,115199,2287,35283,"User bullwaves-115199 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:25 AM,cx-akmal,Yes,35283
bullwaves-115267,115267,2287,35283,"User bullwaves-115267 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:23 AM,cx-akmal,Yes,35283
bullwaves-115316,115316,2287,35283,"User bullwaves-115316 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:23 AM,cx-akmal,Yes,35283
bullwaves-115328,115328,2287,35283,"User bullwaves-115328 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:22 AM,cx-akmal,Yes,35283
bullwaves-115354,115354,2287,35283,"User bullwaves-115354 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:20 AM,cx-akmal,Yes,35283
bullwaves-115455,115455,2287,35283,"User bullwaves-115455 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:20 AM,cx-akmal,Yes,35283
bullwaves-115670,115670,2287,35283,"User bullwaves-115670 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:19 AM,cx-akmal,Yes,35283
bullwaves-115658,115658,2287,35283,"User bullwaves-115658 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:17 AM,cx-akmal,Yes,35283
bullwaves-115949,115949,2287,35283,"User bullwaves-115949 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:17 AM,cx-akmal,Yes,35283
bullwaves-116044,116044,2287,35283,"User bullwaves-116044 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:16 AM,cx-akmal,Yes,35283
bullwaves-116063,116063,2287,35283,"User bullwaves-116063 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:14 AM,cx-akmal,Yes,35283
bullwaves-116077,116077,2287,35283,"User bullwaves-116077 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:14 AM,cx-akmal,Yes,35283
bullwaves-116106,116106,2287,35283,"User bullwaves-116106 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:13 AM,cx-akmal,Yes,35283
bullwaves-116133,116133,2287,35283,"User bullwaves-116133 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:11 AM,cx-akmal,Yes,35283
bullwaves-116137,116137,2287,35283,"User bullwaves-116137 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:10 AM,cx-akmal,Yes,35283
bullwaves-116225,116225,2287,35283,"User bullwaves-116225 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:08 AM,cx-akmal,Yes,35283
bullwaves-116318,116318,2287,35283,"User bullwaves-116318 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:08 AM,cx-akmal,Yes,35283
bullwaves-116345,116345,2287,35283,"User bullwaves-116345 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:07 AM,cx-akmal,Yes,35283
bullwaves-116393,116393,2287,35283,"User bullwaves-116393 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:05 AM,cx-akmal,Yes,35283
bullwaves-116455,116455,2287,35283,"User bullwaves-116455 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:04 AM,cx-akmal,Yes,35283
bullwaves-116497,116497,2287,35283,"User bullwaves-116497 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:04 AM,cx-akmal,Yes,35283
bullwaves-116509,116509,2287,35283,"User bullwaves-116509 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:02 AM,cx-akmal,Yes,35283
bullwaves-116781,116781,2287,35283,"User bullwaves-116781 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:01 AM,cx-akmal,Yes,35283
bullwaves-116853,116853,2287,35283,"User bullwaves-116853 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:55:01 AM,cx-akmal,Yes,35283
bullwaves-116910,116910,2287,35283,"User bullwaves-116910 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:59 AM,cx-akmal,Yes,35283
bullwaves-117035,117035,2287,35283,"User bullwaves-117035 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:58 AM,cx-akmal,Yes,35283
bullwaves-117249,117249,2287,35283,"User bullwaves-117249 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:57 AM,cx-akmal,Yes,35283
bullwaves-117319,117319,2287,35283,"User bullwaves-117319 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:56 AM,cx-akmal,Yes,35283
bullwaves-117323,117323,2287,35283,"User bullwaves-117323 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:55 AM,cx-akmal,Yes,35283
bullwaves-117461,117461,2287,35283,"User bullwaves-117461 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:54 AM,cx-akmal,Yes,35283
bullwaves-117726,117726,2287,35283,"User bullwaves-117726 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:53 AM,cx-akmal,Yes,35283
bullwaves-117920,117920,2287,35283,"User bullwaves-117920 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:52 AM,cx-akmal,Yes,35283
bullwaves-118072,118072,2287,35283,"User bullwaves-118072 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:51 AM,cx-akmal,Yes,35283
bullwaves-118190,118190,2287,35283,"User bullwaves-118190 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:50 AM,cx-akmal,Yes,35283
bullwaves-118242,118242,2287,35283,"User bullwaves-118242 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:49 AM,cx-akmal,Yes,35283
bullwaves-118291,118291,2287,35283,"User bullwaves-118291 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:48 AM,cx-akmal,Yes,35283
bullwaves-118480,118480,2287,35283,"User bullwaves-118480 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:46 AM,cx-akmal,Yes,35283
bullwaves-118515,118515,2287,35283,"User bullwaves-118515 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:46 AM,cx-akmal,Yes,35283
bullwaves-118599,118599,2287,35283,"User bullwaves-118599 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:45 AM,cx-akmal,Yes,35283
bullwaves-118612,118612,2287,35283,"User bullwaves-118612 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:43 AM,cx-akmal,Yes,35283
bullwaves-118620,118620,2287,35283,"User bullwaves-118620 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:42 AM,cx-akmal,Yes,35283
bullwaves-118642,118642,2287,35283,"User bullwaves-118642 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:42 AM,cx-akmal,Yes,35283
bullwaves-118808,118808,2287,35283,"User bullwaves-118808 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:40 AM,cx-akmal,Yes,35283
bullwaves-119004,119004,2287,35283,"User bullwaves-119004 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:39 AM,cx-akmal,Yes,35283
bullwaves-119187,119187,2287,35283,"User bullwaves-119187 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:39 AM,cx-akmal,Yes,35283
bullwaves-119451,119451,2287,35283,"User bullwaves-119451 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:37 AM,cx-akmal,Yes,35283
bullwaves-119640,119640,2287,35283,"User bullwaves-119640 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:36 AM,cx-akmal,Yes,35283
bullwaves-119656,119656,2287,35283,"User bullwaves-119656 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:36 AM,cx-akmal,Yes,35283
bullwaves-119674,119674,2287,35283,"User bullwaves-119674 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:34 AM,cx-akmal,Yes,35283
bullwaves-119756,119756,2287,35283,"User bullwaves-119756 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:33 AM,cx-akmal,Yes,35283
bullwaves-119781,119781,2287,35283,"User bullwaves-119781 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:33 AM,cx-akmal,Yes,35283
bullwaves-119887,119887,2287,35283,"User bullwaves-119887 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:31 AM,cx-akmal,Yes,35283
bullwaves-119928,119928,2287,35283,"User bullwaves-119928 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:30 AM,cx-akmal,Yes,35283
bullwaves-119934,119934,2287,35283,"User bullwaves-119934 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:30 AM,cx-akmal,Yes,35283
bullwaves-119961,119961,2287,35283,"User bullwaves-119961 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:28 AM,cx-akmal,Yes,35283
bullwaves-120042,120042,2287,35283,"User bullwaves-120042 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:27 AM,cx-akmal,Yes,35283
bullwaves-120205,120205,2287,35283,"User bullwaves-120205 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:27 AM,cx-akmal,Yes,35283
bullwaves-120311,120311,2287,35283,"User bullwaves-120311 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:25 AM,cx-akmal,Yes,35283
bullwaves-120410,120410,2287,35283,"User bullwaves-120410 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:24 AM,cx-akmal,Yes,35283
bullwaves-120471,120471,2287,35283,"User bullwaves-120471 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:24 AM,cx-akmal,Yes,35283
bullwaves-120526,120526,2287,35283,"User bullwaves-120526 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:22 AM,cx-akmal,Yes,35283
bullwaves-120666,120666,2287,35283,"User bullwaves-120666 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:21 AM,cx-akmal,Yes,35283
bullwaves-120968,120968,2287,35283,"User bullwaves-120968 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:21 AM,cx-akmal,Yes,35283
bullwaves-121022,121022,2287,35283,"User bullwaves-121022 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:19 AM,cx-akmal,Yes,35283
bullwaves-121081,121081,2287,35283,"User bullwaves-121081 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:18 AM,cx-akmal,Yes,35283
bullwaves-121118,121118,2287,35283,"User bullwaves-121118 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:17 AM,cx-akmal,Yes,35283
bullwaves-121131,121131,2287,35283,"User bullwaves-121131 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:15 AM,cx-akmal,Yes,35283
bullwaves-121142,121142,2287,35283,"User bullwaves-121142 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:15 AM,cx-akmal,Yes,35283
bullwaves-121219,121219,2287,35283,"User bullwaves-121219 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:13 AM,cx-akmal,Yes,35283
bullwaves-121323,121323,2287,35283,"User bullwaves-121323 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:12 AM,cx-akmal,Yes,35283
bullwaves-121437,121437,2287,35283,"User bullwaves-121437 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:12 AM,cx-akmal,Yes,35283
bullwaves-121516,121516,2287,35283,"User bullwaves-121516 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:10 AM,cx-akmal,Yes,35283
bullwaves-121729,121729,2287,35283,"User bullwaves-121729 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:09 AM,cx-akmal,Yes,35283
bullwaves-121733,121733,2287,35283,"User bullwaves-121733 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:09 AM,cx-akmal,Yes,35283
bullwaves-121733,121733,2287,35283,"User bullwaves-121733 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:08 AM,cx-akmal,Yes,2287
bullwaves-121834,121834,2287,35283,"User bullwaves-121834 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:07 AM,cx-akmal,Yes,35283
bullwaves-121892,121892,2287,35283,"User bullwaves-121892 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:06 AM,cx-akmal,Yes,35283
bullwaves-121925,121925,2287,35283,"User bullwaves-121925 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:05 AM,cx-akmal,Yes,35283
bullwaves-121970,121970,2287,35283,"User bullwaves-121970 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:03 AM,cx-akmal,Yes,35283
bullwaves-121981,121981,2287,35283,"User bullwaves-121981 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:03 AM,cx-akmal,Yes,35283
bullwaves-121988,121988,2287,35283,"User bullwaves-121988 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:02 AM,cx-akmal,Yes,35283
bullwaves-121991,121991,2287,35283,"User bullwaves-121991 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:54:01 AM,cx-akmal,Yes,35283
bullwaves-122017,122017,2287,35283,"User bullwaves-122017 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:59 AM,cx-akmal,Yes,35283
bullwaves-122042,122042,2287,35283,"User bullwaves-122042 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:59 AM,cx-akmal,Yes,35283
bullwaves-122781,122781,2287,35283,"User bullwaves-122781 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:58 AM,cx-akmal,Yes,35283
bullwaves-122877,122877,2287,35283,"User bullwaves-122877 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:56 AM,cx-akmal,Yes,35283
bullwaves-123108,123108,2287,35283,"User bullwaves-123108 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:55 AM,cx-akmal,Yes,35283
bullwaves-123126,123126,2287,35283,"User bullwaves-123126 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:53 AM,cx-akmal,Yes,35283
bullwaves-123314,123314,2287,35283,"User bullwaves-123314 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:53 AM,cx-akmal,Yes,35283
bullwaves-123311,123311,2287,35283,"User bullwaves-123311 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:52 AM,cx-akmal,Yes,35283
bullwaves-123336,123336,2287,35283,"User bullwaves-123336 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:51 AM,cx-akmal,Yes,35283
bullwaves-123473,123473,2287,35283,"User bullwaves-123473 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:50 AM,cx-akmal,Yes,35283
bullwaves-123536,123536,2287,35283,"User bullwaves-123536 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:49 AM,cx-akmal,Yes,35283
bullwaves-123876,123876,2287,35283,"User bullwaves-123876 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:48 AM,cx-akmal,Yes,35283
bullwaves-124062,124062,2287,35283,"User bullwaves-124062 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:47 AM,cx-akmal,Yes,35283
bullwaves-124191,124191,2287,35283,"User bullwaves-124191 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:46 AM,cx-akmal,Yes,35283
bullwaves-124406,124406,2287,35283,"User bullwaves-124406 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:45 AM,cx-akmal,Yes,35283
bullwaves-124494,124494,2287,35283,"User bullwaves-124494 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:44 AM,cx-akmal,Yes,35283
bullwaves-124519,124519,2287,35283,"User bullwaves-124519 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:43 AM,cx-akmal,Yes,35283
bullwaves-124561,124561,2287,35283,"User bullwaves-124561 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:42 AM,cx-akmal,Yes,35283
bullwaves-124643,124643,2287,35283,"User bullwaves-124643 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:41 AM,cx-akmal,Yes,35283
bullwaves-124815,124815,2287,35283,"User bullwaves-124815 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:40 AM,cx-akmal,Yes,35283
bullwaves-124812,124812,2287,35283,"User bullwaves-124812 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:39 AM,cx-akmal,Yes,35283
bullwaves-124862,124862,2287,35283,"User bullwaves-124862 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:38 AM,cx-akmal,Yes,35283
bullwaves-124890,124890,2287,35283,"User bullwaves-124890 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:37 AM,cx-akmal,Yes,35283
bullwaves-124912,124912,2287,35283,"User bullwaves-124912 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:36 AM,cx-akmal,Yes,35283
bullwaves-124932,124932,2287,35283,"User bullwaves-124932 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:35 AM,cx-akmal,Yes,35283
bullwaves-124928,124928,2287,35283,"User bullwaves-124928 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:34 AM,cx-akmal,Yes,35283
bullwaves-124965,124965,2287,35283,"User bullwaves-124965 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:33 AM,cx-akmal,Yes,35283
bullwaves-125071,125071,2287,35283,"User bullwaves-125071 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:32 AM,cx-akmal,Yes,35283
bullwaves-125447,125447,2287,35283,"User bullwaves-125447 was moved from affiliate 2287 to  affiliate 35283  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",4/17/2025 9:53:31 AM,cx-akmal,Yes,35283
