user_id,accounts_count,accounts,has_ftd,has_qftd
bullwaves-344547,1,946925,0,0
bullwaves-344513,1,946920,0,0
bullwaves-344518,1,946921,1,0
bullwaves-344563,1,946927,1,0
bullwaves-344479,1,946918,1,0
bullwaves-344444,1,946915,0,0
bullwaves-344455,1,946916,1,0
bullwaves-344430,1,946913,0,0
bullwaves-344415,1,946912,0,0
bullwaves-344398,1,946909,1,0
bullwaves-344385,1,946908,1,0
bullwaves-344407,1,946910,0,0
bullwaves-344377,1,946907,1,0
bullwaves-344353,1,946903,0,0
bullwaves-344349,1,946902,1,0
bullwaves-344326,1,946901,1,0
bullwaves-344320,1,946899,1,0
bullwaves-344306,1,946897,1,1
bullwaves-344300,1,946896,1,0
bullwaves-344317,1,946898,0,0
bullwaves-344228,1,946888,0,0
bullwaves-344182,1,946883,1,0
bullwaves-344279,1,946895,0,0
bullwaves-344185,1,946884,0,0
bullwaves-344257,1,946893,0,0
bullwaves-344194,1,946885,1,0
bullwaves-344277,1,946894,0,0
bullwaves-344168,1,946882,0,0
bullwaves-344159,1,946880,1,0
bullwaves-344147,1,946876,1,0
bullwaves-344155,1,946879,1,0
bullwaves-344098,1,946874,0,0
bullwaves-344089,1,946871,0,0
bullwaves-344081,1,946869,0,0
bullwaves-344049,1,946864,1,0
bullwaves-344019,1,946863,1,0
bullwaves-344015,1,946862,1,0
bullwaves-343988,1,946859,1,0
bullwaves-343974,1,946856,1,0
bullwaves-343951,1,946853,1,0
bullwaves-343886,1,946851,0,0
bullwaves-343884,1,946850,0,0
bullwaves-343872,1,946848,0,0
bullwaves-343875,1,946849,1,0
bullwaves-343860,1,946847,0,0
bullwaves-343853,1,946846,0,0
bullwaves-343836,1,,0,0
bullwaves-343832,1,946845,1,0
bullwaves-343823,1,946844,0,0
bullwaves-343807,1,946842,0,0
bullwaves-343798,1,946841,0,0
bullwaves-343794,1,946839,0,0
bullwaves-343775,1,946838,1,0
bullwaves-343754,1,946834,0,0
bullwaves-343749,1,946832,0,0
bullwaves-343745,1,946831,0,0
bullwaves-343713,1,946826,1,1
bullwaves-343695,1,946824,0,0
bullwaves-343702,1,946825,0,0
bullwaves-343687,1,946823,0,0
bullwaves-343682,1,946822,1,0
bullwaves-343670,1,946820,0,0
bullwaves-343656,1,,0,0
bullwaves-343642,1,946816,0,0
bullwaves-343651,1,946818,0,0
bullwaves-343644,1,946817,0,0
bullwaves-343658,1,946819,0,0
bullwaves-343611,1,946813,0,0
bullwaves-343606,1,946812,1,0
bullwaves-343615,1,946815,1,0
bullwaves-343595,1,946810,0,0
bullwaves-343600,1,946811,0,0
bullwaves-343590,1,946809,0,0
bullwaves-343586,1,946808,0,0
bullwaves-343572,1,946807,0,0
bullwaves-343557,1,946805,0,0
bullwaves-343555,1,946804,0,0
bullwaves-343548,1,946803,0,0
bullwaves-343540,1,946802,0,0
bullwaves-343524,1,946800,1,0
bullwaves-343512,1,946797,0,0
bullwaves-343513,1,946798,0,0
bullwaves-343503,1,946795,0,0
bullwaves-343496,1,946794,0,0
bullwaves-343506,1,946796,1,0
bullwaves-343491,1,946793,0,0
bullwaves-343488,1,946792,0,0
bullwaves-343469,1,946789,1,0
bullwaves-343476,1,946790,0,0
bullwaves-343478,1,946791,1,0
bullwaves-343451,1,946787,0,0
bullwaves-343435,1,946785,0,0
bullwaves-343458,1,946788,0,0
bullwaves-343433,1,946784,0,0
bullwaves-343424,1,946783,0,0
bullwaves-343420,1,946782,0,0
bullwaves-343403,1,946781,0,0
bullwaves-343400,1,946780,1,0
bullwaves-343365,1,946776,0,0
bullwaves-343385,1,946779,0,0
bullwaves-343378,1,946778,0,0
bullwaves-343372,1,946777,0,0
bullwaves-343363,1,946775,1,0
bullwaves-343350,1,946772,0,0
bullwaves-343346,1,946771,0,0
bullwaves-343340,1,946769,0,0
bullwaves-343334,1,946767,1,1
bullwaves-343329,1,946765,0,0
bullwaves-343327,1,946764,0,0
bullwaves-343322,1,946763,0,0
bullwaves-343292,1,946758,1,0
bullwaves-343303,1,946760,0,0
bullwaves-343301,1,946759,0,0
bullwaves-343278,1,946756,0,0
bullwaves-343274,1,946755,0,0
bullwaves-343290,1,946757,0,0
bullwaves-343250,1,946752,1,0
bullwaves-343253,1,946753,1,0
bullwaves-343255,1,946754,0,0
bullwaves-343243,1,946751,0,0
bullwaves-343239,1,946750,1,0
bullwaves-343224,1,946747,0,0
bullwaves-343228,1,946748,1,0
bullwaves-343235,1,946749,0,0
bullwaves-343210,1,"946745,946746",1,0
bullwaves-343203,1,946744,1,0
bullwaves-343195,1,946743,0,0
bullwaves-343191,1,946742,0,0
bullwaves-343178,1,946739,0,0
bullwaves-343182,1,946741,0,0
bullwaves-343169,1,946738,1,0
bullwaves-343158,1,946735,0,0
bullwaves-343154,1,946734,0,0
bullwaves-343150,1,946733,0,0
bullwaves-343137,1,946732,1,0
bullwaves-343131,1,946731,0,0
bullwaves-343113,1,946730,0,0
bullwaves-343107,1,946727,0,0
bullwaves-343102,1,946725,0,0
bullwaves-343099,1,946724,0,0
bullwaves-343072,1,946721,0,0
bullwaves-343081,1,946723,0,0
bullwaves-343078,1,946722,1,1
bullwaves-343049,1,946720,0,0
bullwaves-343045,1,946719,1,0
bullwaves-343037,1,946717,0,0
bullwaves-343030,1,946716,0,0
bullwaves-343014,1,946714,1,0
bullwaves-342986,1,946708,0,0
bullwaves-342997,1,946711,0,0
bullwaves-342990,1,946709,1,1
bullwaves-343008,1,946713,0,0
bullwaves-342993,1,946710,1,0
bullwaves-343001,1,946712,0,0
bullwaves-342963,1,946706,1,0
bullwaves-342952,1,946705,1,0
bullwaves-342938,1,946704,0,0
bullwaves-342917,1,946702,1,0
bullwaves-342907,1,946700,1,0
bullwaves-342914,1,946701,1,0
bullwaves-342896,1,946699,1,0
bullwaves-342874,1,946698,0,0
bullwaves-342871,1,946697,0,0
bullwaves-342862,1,946695,0,0
bullwaves-342867,1,946696,1,0
bullwaves-342820,1,946692,1,0
bullwaves-342843,1,946694,0,0
bullwaves-342835,1,946693,0,0
bullwaves-342793,1,946690,0,0
bullwaves-342783,1,946688,0,0
bullwaves-342797,1,946691,0,0
bullwaves-342788,1,946689,1,0
bullwaves-342774,1,946687,0,0
bullwaves-342761,1,946686,1,0
bullwaves-342742,1,946685,1,0
bullwaves-342731,1,946682,0,0
bullwaves-342734,1,946683,1,0
bullwaves-342721,1,946681,0,0
bullwaves-342692,1,946679,1,1
bullwaves-342696,1,946680,1,0
bullwaves-342684,1,946677,1,0
bullwaves-342686,1,946678,0,0
bullwaves-342673,1,946676,1,0
bullwaves-342666,1,946675,1,0
bullwaves-342631,1,946670,1,0
bullwaves-342636,1,946671,0,0
bullwaves-342641,1,946672,1,0
bullwaves-342616,1,946668,0,0
bullwaves-342613,1,946667,0,0
bullwaves-342608,1,946666,1,0
bullwaves-342605,1,946665,1,0
bullwaves-342585,1,946663,1,0
bullwaves-342583,1,946662,1,0
bullwaves-342579,1,946661,1,0
bullwaves-342577,1,946660,1,0
bullwaves-342561,1,946656,1,0
bullwaves-342564,1,946657,1,0
bullwaves-342556,1,946655,1,0
bullwaves-342544,1,946654,1,0
bullwaves-342536,1,946653,0,0
bullwaves-342519,1,946650,0,0
bullwaves-342522,1,946651,0,0
bullwaves-342512,1,946649,1,0
bullwaves-342508,1,946647,0,0
bullwaves-342483,1,946643,0,0
bullwaves-342490,1,946645,1,0
bullwaves-342494,1,946646,0,0
bullwaves-342486,1,946644,1,0
bullwaves-342468,1,946641,1,0
bullwaves-342460,1,946639,1,0
bullwaves-342463,1,946640,1,0
bullwaves-342456,1,946638,0,0
bullwaves-342445,1,946637,1,0
bullwaves-342441,1,946636,1,0
bullwaves-342427,1,946635,0,0
bullwaves-342409,1,946632,0,0
bullwaves-342418,1,946633,0,0
bullwaves-342404,1,946631,1,0
bullwaves-342398,1,946630,0,0
bullwaves-342382,1,946627,0,0
bullwaves-342378,1,946626,0,0
bullwaves-342384,1,946628,0,0
bullwaves-342370,1,946625,1,0
bullwaves-342359,1,946623,0,0
bullwaves-342362,1,946624,1,0
bullwaves-342352,1,946621,0,0
bullwaves-342344,1,946620,0,0
bullwaves-342326,1,946618,1,0
bullwaves-342318,1,946617,0,0
bullwaves-342312,1,946615,1,0
bullwaves-342304,1,946613,1,0
bullwaves-342307,1,946614,1,1
bullwaves-342300,1,946612,0,0
bullwaves-342287,1,946611,0,0
bullwaves-342279,1,946610,1,0
bullwaves-342274,1,946609,0,0
bullwaves-342262,1,946608,0,0
bullwaves-342257,1,946607,0,0
bullwaves-342253,1,946606,1,0
bullwaves-342249,1,946605,0,0
bullwaves-342240,1,946604,0,0
bullwaves-342236,1,946603,1,0
bullwaves-342228,1,946601,0,0
bullwaves-342224,1,946600,0,0
bullwaves-342218,1,,0,0
bullwaves-342215,1,946599,0,0
bullwaves-342206,1,946597,0,0
bullwaves-342191,1,946596,0,0
bullwaves-342186,1,946595,1,0
bullwaves-342183,1,946594,0,0
bullwaves-342178,1,946593,1,0
bullwaves-342170,1,946592,0,0
bullwaves-342166,1,946591,1,0
bullwaves-342161,1,946590,0,0
bullwaves-342143,1,946588,0,0
bullwaves-342135,1,946586,0,0
bullwaves-342139,1,946587,1,0
bullwaves-342119,1,946583,1,0
bullwaves-342110,1,946582,0,0
bullwaves-342091,1,946580,1,0
bullwaves-342068,1,946578,0,0
bullwaves-342047,1,946577,1,0
bullwaves-342043,1,946576,1,0
bullwaves-342032,1,946573,1,0
bullwaves-342030,1,946572,0,0
bullwaves-342015,1,946571,1,0
bullwaves-342009,1,"946569,946570,1314376",0,0
bullwaves-341990,1,946566,0,0
bullwaves-341997,1,946567,1,0
bullwaves-342002,1,946568,0,0
bullwaves-341980,1,946564,0,0
bullwaves-341973,1,946562,0,0
bullwaves-341977,1,946563,0,0
bullwaves-341969,1,946560,1,0
bullwaves-341957,1,946558,0,0
bullwaves-341937,1,946556,0,0
bullwaves-341905,1,946553,0,0
bullwaves-341900,1,946552,1,1
bullwaves-341909,1,946554,0,0
bullwaves-341889,1,946551,1,0
bullwaves-341875,1,946550,0,0
bullwaves-341866,1,946548,1,0
bullwaves-341833,1,946544,1,0
bullwaves-341842,1,946546,1,1
bullwaves-341825,1,946542,1,0
bullwaves-341831,1,946543,1,0
bullwaves-341810,1,946539,1,0
bullwaves-341818,1,946540,1,0
bullwaves-341790,1,946537,1,0
bullwaves-341779,1,946534,0,0
bullwaves-341765,1,946533,0,0
bullwaves-341783,1,946535,0,0
bullwaves-341804,1,946538,1,0
bullwaves-341785,1,946536,0,0
bullwaves-341758,1,946531,1,0
bullwaves-341762,1,946532,0,0
bullwaves-341732,1,946528,0,0
bullwaves-341736,1,946529,0,0
bullwaves-341729,1,946527,0,0
bullwaves-341721,1,946524,0,0
bullwaves-341725,1,946525,0,0
bullwaves-341700,1,946523,1,0
bullwaves-341696,1,946522,1,1
bullwaves-341692,1,946521,1,0
bullwaves-341679,1,946519,0,0
bullwaves-341683,1,946520,0,0
bullwaves-341675,1,946518,0,0
bullwaves-341650,1,946516,1,0
bullwaves-341628,1,946513,0,0
bullwaves-341614,1,946512,0,0
bullwaves-341611,1,946511,0,0
bullwaves-341607,1,946510,0,0
bullwaves-341590,1,946507,0,0
bullwaves-341592,1,946508,0,0
bullwaves-341584,1,946506,1,0
bullwaves-341568,1,946502,0,0
bullwaves-341582,1,946505,0,0
bullwaves-341547,1,946498,0,0
bullwaves-341557,1,,0,0
bullwaves-341555,1,946499,1,0
bullwaves-341563,1,946500,1,0
bullwaves-341528,1,946496,0,0
bullwaves-341531,1,946497,1,0
bullwaves-341510,1,946493,0,0
bullwaves-341508,1,946492,0,0
bullwaves-341520,1,946495,0,0
bullwaves-341518,1,946494,1,0
bullwaves-341504,1,946490,1,0
bullwaves-341493,1,946480,0,0
bullwaves-341496,1,946481,0,0
bullwaves-341468,1,946479,0,0
bullwaves-341457,1,946478,0,0
bullwaves-341429,1,946476,0,0
bullwaves-341436,1,946477,0,0
bullwaves-341425,1,946475,0,0
bullwaves-341417,1,946473,0,0
bullwaves-341398,1,946470,1,0
bullwaves-341376,1,946468,0,0
bullwaves-341368,1,946467,0,0
bullwaves-341364,1,946466,1,0
bullwaves-341356,1,946465,0,0
bullwaves-341348,1,946464,0,0
bullwaves-341344,1,946463,0,0
bullwaves-341337,1,946461,0,0
bullwaves-341315,1,946460,1,0
bullwaves-341294,1,946458,0,0
bullwaves-341297,1,946459,0,0
bullwaves-341291,1,946457,0,0
bullwaves-341283,1,946456,0,0
bullwaves-341253,1,946455,1,0
bullwaves-341237,1,946454,0,0
bullwaves-341223,1,946453,1,0
bullwaves-341220,1,946452,0,0
bullwaves-341216,1,946451,0,0
bullwaves-341212,1,946450,1,0
bullwaves-341208,1,946449,1,1
bullwaves-341197,1,946448,0,0
bullwaves-341188,1,946446,1,0
bullwaves-341184,1,946445,1,0
bullwaves-341170,1,946441,0,0
bullwaves-341167,1,946440,0,0
bullwaves-341163,1,946438,0,0
bullwaves-341156,1,946436,1,0
bullwaves-341146,1,946435,0,0
bullwaves-341113,1,946433,0,0
bullwaves-341109,1,946432,0,0
bullwaves-341105,1,946431,1,0
bullwaves-341098,1,946429,0,0
bullwaves-341086,1,946427,0,0
bullwaves-341079,1,946425,0,0
bullwaves-341083,1,946426,0,0
bullwaves-341074,1,946424,0,0
bullwaves-341063,1,946423,0,0
bullwaves-341059,1,946422,1,0
bullwaves-341048,1,946421,0,0
bullwaves-341044,1,946420,0,0
bullwaves-341015,1,946416,1,0
bullwaves-341007,1,946415,0,0
bullwaves-341002,1,946414,0,0
bullwaves-340997,1,946413,1,0
bullwaves-340979,1,946412,0,0
bullwaves-340975,1,946411,0,0
bullwaves-340971,1,946409,1,0
bullwaves-340947,1,946405,0,0
bullwaves-340962,1,946408,0,0
bullwaves-340953,1,946406,0,0
bullwaves-340958,1,946407,1,0
bullwaves-340938,1,946402,0,0
bullwaves-340911,1,946398,0,0
bullwaves-340921,1,946401,0,0
bullwaves-340907,1,946397,0,0
bullwaves-340884,1,946395,0,0
bullwaves-340888,1,946396,1,0
bullwaves-340872,1,946394,0,0
bullwaves-340861,1,946392,1,0
bullwaves-340853,1,946391,1,1
bullwaves-340864,1,946393,0,0
bullwaves-340823,1,946389,0,0
bullwaves-340796,1,946386,0,0
bullwaves-340787,1,946385,1,0
bullwaves-340771,1,946384,1,0
bullwaves-340763,1,946383,0,0
bullwaves-340748,1,946382,1,0
bullwaves-340737,1,946380,0,0
bullwaves-340732,1,946379,0,0
bullwaves-340707,1,946377,0,0
bullwaves-340703,1,946376,0,0
bullwaves-340714,1,946378,0,0
bullwaves-340691,1,946374,1,0
bullwaves-340685,1,946373,1,0
bullwaves-340665,1,946370,1,0
bullwaves-340656,1,946368,0,0
bullwaves-340632,1,946364,0,0
bullwaves-340624,1,946362,0,0
bullwaves-340627,1,946363,1,0
bullwaves-340634,1,946365,1,0
bullwaves-340652,1,946367,1,0
bullwaves-340612,1,946360,1,0
bullwaves-340615,1,946361,1,0
bullwaves-340598,1,946359,0,0
bullwaves-340590,1,946358,1,0
bullwaves-340574,1,946357,0,0
bullwaves-340571,1,946355,0,0
bullwaves-340570,1,946356,1,0
bullwaves-340563,1,946354,1,0
bullwaves-340551,1,946353,0,0
bullwaves-340517,1,946350,1,0
bullwaves-340521,1,946351,0,0
bullwaves-340527,1,946352,0,0
bullwaves-340515,1,946349,1,0
bullwaves-340508,1,946346,1,0
bullwaves-340483,1,946345,0,0
bullwaves-340463,1,946341,0,0
bullwaves-340449,1,946340,0,0
bullwaves-340443,1,946338,0,0
bullwaves-340437,1,946337,0,0
bullwaves-340422,1,946336,1,0
bullwaves-340388,1,946335,0,0
bullwaves-340375,1,946332,0,0
bullwaves-340382,1,946334,0,0
bullwaves-340366,1,946330,0,0
bullwaves-340378,1,946333,0,0
bullwaves-340329,1,,0,0
bullwaves-340314,1,946327,0,0
bullwaves-340301,1,946326,0,0
bullwaves-340284,1,946324,1,0
bullwaves-340276,1,946323,0,0
bullwaves-340295,1,946325,0,0
bullwaves-340267,1,946322,1,0
bullwaves-340253,1,946319,1,0
bullwaves-340262,1,946321,1,0
bullwaves-340235,1,946318,0,0
bullwaves-340219,1,946317,1,1
bullwaves-340207,1,946316,0,0
bullwaves-340184,1,946310,0,0
bullwaves-340188,1,946314,0,0
bullwaves-340177,1,946309,0,0
bullwaves-340142,1,946307,1,0
bullwaves-340137,1,946306,0,0
bullwaves-340133,1,946304,0,0
bullwaves-340122,1,946303,0,0
bullwaves-340135,1,946305,0,0
bullwaves-340062,1,946296,0,0
bullwaves-340091,1,946298,0,0
bullwaves-340057,1,946295,0,0
bullwaves-340080,1,946297,1,0
bullwaves-340102,1,946299,1,0
bullwaves-340118,1,946302,0,0
bullwaves-340110,1,946301,0,0
bullwaves-340023,1,946294,0,0
bullwaves-339986,1,946292,1,0
bullwaves-339982,1,946291,1,0
bullwaves-339921,1,946290,1,0
bullwaves-339914,1,946289,0,0
bullwaves-339903,1,946288,0,0
bullwaves-339897,1,946287,1,0
bullwaves-339865,1,946285,0,0
bullwaves-339857,1,946284,0,0
bullwaves-339838,1,"946283,2000434",1,0
bullwaves-339833,1,946282,1,0
bullwaves-339823,1,946280,1,0
bullwaves-339830,1,946281,0,0
bullwaves-339787,1,946278,1,0
bullwaves-339685,1,946267,0,0
bullwaves-339747,1,946275,0,0
bullwaves-339723,1,946272,1,0
bullwaves-339712,1,946271,0,0
bullwaves-339701,1,946268,0,0
bullwaves-339735,1,946274,0,0
bullwaves-339732,1,946273,0,0
bullwaves-339785,1,946277,0,0
bullwaves-339667,1,946266,0,0
bullwaves-339662,1,946265,0,0
bullwaves-339656,1,946264,1,0
bullwaves-339625,1,946258,0,0
bullwaves-339594,1,946255,1,0
bullwaves-339606,1,946256,1,0
bullwaves-339582,1,946251,1,0
bullwaves-339587,1,946254,0,0
bullwaves-339578,1,946250,0,0
bullwaves-339542,1,946243,1,0
bullwaves-339534,1,946242,1,0
bullwaves-339474,1,946234,0,0
bullwaves-339480,1,946235,1,0
bullwaves-339492,1,946237,0,0
bullwaves-339459,1,946232,0,0
bullwaves-339449,1,946231,0,0
bullwaves-339439,1,946229,1,0
bullwaves-339444,1,946230,1,0
bullwaves-339427,1,946226,1,0
bullwaves-339425,1,946225,1,0
bullwaves-339416,1,946224,1,0
bullwaves-339432,1,946227,1,0
bullwaves-339406,1,946223,0,0
bullwaves-339383,1,946219,0,0
bullwaves-339398,1,946221,0,0
bullwaves-339371,1,946217,1,0
bullwaves-339344,1,946215,0,0
bullwaves-339340,1,946214,0,0
bullwaves-339318,1,946211,0,0
bullwaves-339308,1,946210,1,0
bullwaves-339334,1,946213,0,0
bullwaves-339299,1,946209,1,0
bullwaves-339284,1,946206,0,0
bullwaves-339297,1,946208,0,0
bullwaves-339291,1,946207,1,0
bullwaves-339277,1,946205,1,0
bullwaves-339242,1,946203,0,0
bullwaves-339246,1,946204,0,0
bullwaves-339220,1,946202,1,0
bullwaves-339199,1,946200,1,0
bullwaves-339188,1,,0,0
bullwaves-339193,1,946197,0,0
bullwaves-339172,1,946196,0,0
bullwaves-339167,1,946195,0,0
bullwaves-339156,1,946193,0,0
bullwaves-339164,1,946194,1,1
bullwaves-339129,1,946190,0,0
bullwaves-339136,1,946191,1,0
bullwaves-339144,1,946192,0,0
bullwaves-339122,1,946188,0,0
bullwaves-339085,1,946185,1,0
bullwaves-339093,1,946186,1,0
bullwaves-339078,1,946184,1,0
bullwaves-339067,1,946183,0,0
bullwaves-339063,1,946182,1,1
bullwaves-339044,1,946180,0,0
bullwaves-339050,1,946181,0,0
bullwaves-339028,1,946179,0,0
bullwaves-338992,1,946178,0,0
bullwaves-338967,1,946169,1,0
bullwaves-338976,1,946170,1,0
bullwaves-338952,1,946164,0,0
bullwaves-338884,1,,1,0
bullwaves-338848,1,946159,0,0
bullwaves-338806,1,946156,1,0
bullwaves-338803,1,946155,0,0
bullwaves-338793,1,946153,0,0
bullwaves-338775,1,946152,1,0
bullwaves-338763,1,946149,0,0
bullwaves-338765,1,946150,0,0
bullwaves-338771,1,946151,1,0
bullwaves-338719,1,946148,1,0
bullwaves-338696,1,946144,0,0
bullwaves-338701,1,946146,0,0
bullwaves-338680,1,946143,1,0
bullwaves-338646,1,946142,0,0
bullwaves-338641,1,946141,1,0
bullwaves-338634,1,946140,0,0
bullwaves-338630,1,946139,1,0
bullwaves-338626,1,946138,1,0
bullwaves-338619,1,946137,0,0
bullwaves-338602,1,946136,0,0
bullwaves-338582,1,946133,0,0
bullwaves-338590,1,946135,0,0
bullwaves-338586,1,946134,1,0
bullwaves-338578,1,946130,0,0
bullwaves-338557,1,946127,0,0
bullwaves-338533,1,946125,0,0
bullwaves-338508,1,946124,0,0
bullwaves-338487,1,946122,1,0
bullwaves-338484,1,946120,1,0
bullwaves-338480,1,946119,1,0
bullwaves-338472,1,946118,1,0
bullwaves-338469,1,946117,0,0
bullwaves-338460,1,946115,0,0
bullwaves-338462,1,946116,0,0
bullwaves-338454,1,946114,1,0
bullwaves-338443,1,946112,0,0
bullwaves-338439,1,946111,1,0
bullwaves-338436,1,946110,0,0
bullwaves-338429,1,946109,0,0
bullwaves-338419,1,946108,0,0
bullwaves-338415,1,946107,1,0
bullwaves-338410,1,946106,0,0
bullwaves-338407,1,946105,0,0
bullwaves-338399,1,946104,0,0
bullwaves-338395,1,946103,0,0
bullwaves-338388,1,946102,0,0
bullwaves-338383,1,946101,0,0
bullwaves-338379,1,946100,0,0
bullwaves-338374,1,946099,0,0
bullwaves-338368,1,946098,0,0
bullwaves-338356,1,946097,0,0
bullwaves-338348,1,946096,0,0
bullwaves-338337,1,946095,0,0
bullwaves-338316,1,946091,0,0
bullwaves-338313,1,946089,0,0
bullwaves-338326,1,946092,0,0
bullwaves-338290,1,946088,0,0
bullwaves-338275,1,946085,1,0
bullwaves-338287,1,946087,0,0
bullwaves-338284,1,946086,0,0
bullwaves-338248,1,946080,1,0
bullwaves-338240,1,946079,0,0
bullwaves-338255,1,946083,0,0
bullwaves-338253,1,946082,0,0
bullwaves-338236,1,946078,0,0
bullwaves-338228,1,946077,0,0
bullwaves-338221,1,946074,0,0
bullwaves-338226,1,946076,1,0
bullwaves-338216,1,946073,0,0
bullwaves-338179,1,946070,1,0
bullwaves-338168,1,946068,0,0
bullwaves-338175,1,946069,0,0
bullwaves-338164,1,946067,0,0
bullwaves-338156,1,946066,0,0
bullwaves-338153,1,946065,0,0
bullwaves-338148,1,946064,1,0
bullwaves-338131,1,946063,1,0
bullwaves-338125,1,946062,0,0
bullwaves-338115,1,946060,0,0
bullwaves-338101,1,946059,1,1
bullwaves-338095,1,946057,0,0
bullwaves-338086,1,946055,0,0
bullwaves-338093,1,946056,0,0
bullwaves-338078,1,946054,1,0
bullwaves-338067,1,946053,0,0
bullwaves-338058,1,946052,1,0
bullwaves-338028,1,946051,0,0
bullwaves-338009,1,946050,0,0
bullwaves-337995,1,946048,0,0
bullwaves-337999,1,946049,0,0
bullwaves-337985,1,946046,1,0
bullwaves-337979,1,946045,0,0
bullwaves-337977,1,946044,0,0
bullwaves-337961,1,946043,0,0
bullwaves-337935,1,946039,0,0
bullwaves-337943,1,946040,0,0
bullwaves-337932,1,946038,0,0
bullwaves-337920,1,946037,1,0
bullwaves-337903,1,946034,0,0
bullwaves-337915,1,946036,1,0
bullwaves-337908,1,946035,1,0
bullwaves-337900,1,946033,1,0
bullwaves-337865,1,946031,1,0
bullwaves-337888,1,946032,1,0
bullwaves-337854,1,946029,0,0
bullwaves-337838,1,946028,1,0
bullwaves-337823,1,946025,0,0
bullwaves-337788,1,946020,0,0
bullwaves-337790,1,946021,1,0
bullwaves-337799,1,946023,0,0
bullwaves-337795,1,946022,0,0
bullwaves-337773,1,"946018,946019",1,0
bullwaves-337765,1,946017,0,0
bullwaves-337761,1,946016,0,0
bullwaves-337744,1,946015,1,0
bullwaves-337739,1,946014,0,0
bullwaves-337735,1,946013,1,0
bullwaves-337730,1,946012,0,0
bullwaves-337713,1,946009,0,0
bullwaves-337719,1,946011,0,0
bullwaves-337715,1,946010,0,0
bullwaves-337707,1,946008,1,0
bullwaves-337703,1,946007,0,0
bullwaves-337698,1,946006,0,0
bullwaves-337683,1,946002,0,0
bullwaves-337661,1,946000,0,0
bullwaves-337668,1,946001,0,0
bullwaves-337656,1,945999,1,0
bullwaves-337639,1,945998,0,0
bullwaves-337606,1,945994,1,0
bullwaves-337613,1,945996,0,0
bullwaves-337620,1,945997,0,0
bullwaves-337610,1,945995,0,0
bullwaves-337595,1,945992,0,0
bullwaves-337600,1,945993,1,0
bullwaves-337559,1,945990,1,0
bullwaves-337561,1,945991,0,0
bullwaves-337520,1,945987,0,0
bullwaves-337522,1,945988,0,0
bullwaves-337527,1,945989,1,0
bullwaves-337482,1,945980,1,0
bullwaves-337498,1,945981,1,0
bullwaves-337472,1,945979,0,0
bullwaves-337453,1,945977,1,0
bullwaves-337449,1,945965,1,0
bullwaves-337436,1,945964,1,0
bullwaves-337418,1,945961,0,0
bullwaves-337415,1,945960,1,0
bullwaves-337412,1,945959,0,0
bullwaves-337426,1,945962,0,0
bullwaves-337407,1,945958,0,0
bullwaves-337428,1,945963,0,0
bullwaves-337395,1,945955,0,0
bullwaves-337382,1,945954,0,0
bullwaves-337398,1,945956,0,0
bullwaves-337361,1,945951,0,0
bullwaves-337375,1,945952,0,0
bullwaves-337343,1,945950,1,0
bullwaves-337333,1,945949,0,0
bullwaves-337310,1,945945,0,0
bullwaves-337320,1,945947,0,0
bullwaves-337304,1,945942,0,0
bullwaves-337302,1,945941,1,0
bullwaves-337287,1,945938,1,0
bullwaves-337280,1,945937,1,0
bullwaves-337259,1,945933,0,0
bullwaves-337240,1,945932,0,0
bullwaves-337221,1,945931,1,0
bullwaves-337218,1,945929,1,0
bullwaves-337207,1,945927,0,0
bullwaves-337173,1,945924,0,0
bullwaves-337161,1,945923,0,0
bullwaves-337156,1,945922,1,0
bullwaves-337094,1,945913,1,0
bullwaves-337120,1,945916,1,0
bullwaves-337133,1,945918,1,0
bullwaves-337129,1,945917,0,0
bullwaves-337100,1,945914,1,0
bullwaves-337088,1,945912,0,0
bullwaves-337062,1,945909,0,0
bullwaves-337047,1,"945907,945936,946094",1,0
bullwaves-337043,1,945906,1,0
bullwaves-337038,1,945905,0,0
bullwaves-337008,1,,0,0
bullwaves-337031,1,945903,0,0
bullwaves-337033,1,945904,0,0
bullwaves-336988,1,945901,1,0
bullwaves-336986,1,945900,0,0
bullwaves-336945,1,945893,0,0
bullwaves-336935,1,945890,0,0
bullwaves-336942,1,945892,1,0
bullwaves-336925,1,945889,0,0
bullwaves-336937,1,945891,0,0
bullwaves-336908,1,945887,1,0
bullwaves-336916,1,945888,1,0
bullwaves-336902,1,945886,0,0
bullwaves-336883,1,945882,0,0
bullwaves-336888,1,945884,1,0
bullwaves-336878,1,945881,1,0
bullwaves-336852,1,945878,1,0
bullwaves-336840,1,945877,0,0
bullwaves-336831,1,945876,0,0
bullwaves-336821,1,945875,0,0
bullwaves-336801,1,945874,1,0
bullwaves-336799,1,945873,0,0
bullwaves-336750,1,945868,0,0
bullwaves-336748,1,945867,0,0
bullwaves-336772,1,945872,1,0
bullwaves-336743,1,945865,1,0
bullwaves-336767,1,945871,0,0
bullwaves-336729,1,945860,0,0
bullwaves-336740,1,945864,1,0
bullwaves-336736,1,945863,0,0
bullwaves-336733,1,945862,0,0
bullwaves-336723,1,945859,0,0
bullwaves-336680,1,945856,0,0
bullwaves-336695,1,945858,0,0
bullwaves-336693,1,945857,0,0
bullwaves-336674,1,945854,0,0
bullwaves-336678,1,945855,1,0
bullwaves-336660,1,945852,1,0
bullwaves-336651,1,945849,0,0
